OBJECTID,Oceans,Regions,SubRegions,Sampling Method,Measurement,Unit,Density Range,Density Class,Short Reference,Long Reference,DOI,Organization,Keywords,Accession Number,Accession Link,Latitude,Longitude,Date,GlobalID,x,y
8328,Pacific Ocean,,,Neuston net,0,pieces/m3,0-0.0005,Very Low,Law et al.2014,"Law, K.L, S.K. Morét-Ferguson, D.S. Goodwin, E.R. Zettler, E. DeForce, T. Kukulka, et al. 2014. Distribution of surface plastic debris in the eastern Pacific Ocean from an 11-year data set. Environ Sci Technol. 48(9):4732–8.",https://doi.org/10.1021/es4053076,Sea Education Association,SEA,211008,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211008,6.84,-149.44,11/26/2011 12:00:00 AM,8874d68c-65ee-49db-a532-912be9dd386e,-149.44,6.84000000000003
8322,Pacific Ocean,,,Neuston net,0.00432,pieces/m3,0.0005-0.005,Low,Law et al.2014,"Law, K.L, S.K. Morét-Ferguson, D.S. Goodwin, E.R. Zettler, E. DeForce, T. Kukulka, et al. 2014. Distribution of surface plastic debris in the eastern Pacific Ocean from an 11-year data set. Environ Sci Technol. 48(9):4732–8.",https://doi.org/10.1021/es4053076,Sea Education Association,SEA,211008,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211008,11.44,-156.82,11/22/2011 12:00:00 AM,f6242c3e-132d-43df-b1e3-0ffdf7adb3f5,-156.82,11.4400000000001
7117,Pacific Ocean,,,Neuston net,0.0072,pieces/m3,0.005-1,Medium,Law et al.2014,"Law, K.L, S.K. Morét-Ferguson, D.S. Goodwin, E.R. Zettler, E. DeForce, T. Kukulka, et al. 2014. Distribution of surface plastic debris in the eastern Pacific Ocean from an 11-year data set. Environ Sci Technol. 48(9):4732–8.",https://doi.org/10.1021/es4053076,Sea Education Association,SEA,211008,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211008,14.71,-157.43,2/19/2006 12:00:00 AM,32c6e2c2-ce84-41e5-8c2c-dca7d5204f7e,-157.43,14.71
7664,Pacific Ocean,,,Neuston net,0,pieces/m3,0-0.0005,Very Low,Law et al.2014,"Law, K.L, S.K. Morét-Ferguson, D.S. Goodwin, E.R. Zettler, E. DeForce, T. Kukulka, et al. 2014. Distribution of surface plastic debris in the eastern Pacific Ocean from an 11-year data set. Environ Sci Technol. 48(9):4732–8.",https://doi.org/10.1021/es4053076,Sea Education Association,SEA,211008,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211008,28.04,-140.48,12/19/2008 12:00:00 AM,376ed436-5c90-40a0-94f3-4221cece01c8,-140.48,28.0400000000001
7658,Pacific Ocean,,,Neuston net,0.00216,pieces/m3,0.0005-0.005,Low,Law et al.2014,"Law, K.L, S.K. Morét-Ferguson, D.S. Goodwin, E.R. Zettler, E. DeForce, T. Kukulka, et al. 2014. Distribution of surface plastic debris in the eastern Pacific Ocean from an 11-year data set. Environ Sci Technol. 48(9):4732–8.",https://doi.org/10.1021/es4053076,Sea Education Association,SEA,211008,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211008,31.06,-143.46,12/16/2008 12:00:00 AM,d5761e78-4444-4306-abba-4b9c39fccd97,-143.46,31.0600000000001
12828,Pacific Ocean,,,Manta net,0.160215,pieces/m3,0.005-1,Medium,Egger et al.2020,"Egger, M., R. Nijhof, L. Quiros, G. Leone, S-J. Royer, A. C. McWhirter, G. A. Kantakov, V. I. Radchenko, E. A. Pakhomov, B. P. V. Hunt, L. Lebreton. 2020. A spatially variable scarcity of floating microplastics in the eastern North Pacific Ocean. Environmental Research Letters 15, 114056. https://doi.org/10.1088/1748-9326/abbb4f",https://doi.org/10.1088/1748-9326/abbb4f,"The Ocean Cleanup, Rotterdam, The Netherlands",The Ocean Cleanup Foundation,276264,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:276264,39.17995,-130.09495,9/4/2015 12:00:00 AM,a059df40-03f2-4939-baa5-72dfaea9f5a5,-130.09495,39.1799500000001
15484,Pacific Ocean,Gulf of California,,PVC cylinder,2115.655853,pieces/m3,500-30000,Medium,Alvarez-Zeferino et al. 2020,"Alvarez-Zeferino, J.C., S. Ojeda-Benítez, A. A. Cruz-Salas, C. Martínez-Salvador, A. Vázquez-Morillas. 2020. Microplastics in Mexican beaches. Resources, Conservation and Recycling 155, 104633. https://doi.org/10.1016/j.resconrec.2019.104633",https://doi.org/10.1016/j.resconrec.2019.104633,"Universidad Autónoma de Baja California, Mexico",Mexico,278270,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0278270,31.680124,-114.495158,6/25/2018 12:00:00 AM,d105a60f-4c1f-4cbb-9aeb-c11fdff52653,-114.495158,31.680124
12281,Pacific Ocean,,,Manta net,0.228793,pieces/m3,0.005-1,Medium,Egger et al.2021,"Egger, M., L. Quiros, G. Leone, F. Ferrari, C. M. Boerger, M. Tishler. 2021. Relative Abundance of Floating Plastic Debris and Neuston in the Eastern North Pacific Ocean. Frontiers in Marine Science 8, 626026. https://doi.org/10.3389/fmars.2021.626026",https://doi.org/10.3389/fmars.2021.626026,"The Ocean Cleanup, Rotterdam, The Netherlands",The Ocean Cleanup Foundation,276263,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:276263,42.623617,-129.877217,12/7/2019 12:00:00 AM,95ef87fc-2fd5-4f6f-aaf0-74d75050dd2e,-129.877217,42.6236170000001
12287,Pacific Ocean,,,Manta net,0.057425,pieces/m3,0.005-1,Medium,Egger et al.2021,"Egger, M., L. Quiros, G. Leone, F. Ferrari, C. M. Boerger, M. Tishler. 2021. Relative Abundance of Floating Plastic Debris and Neuston in the Eastern North Pacific Ocean. Frontiers in Marine Science 8, 626026. https://doi.org/10.3389/fmars.2021.626026",https://doi.org/10.3389/fmars.2021.626026,"The Ocean Cleanup, Rotterdam, The Netherlands",The Ocean Cleanup Foundation,276263,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:276263,44.1043,-129.017967,12/9/2019 12:00:00 AM,e6cda1b6-6512-4ed7-996f-dc06b8de1813,-129.017967,44.1043000000001
7635,Pacific Ocean,,,Neuston net,0,pieces/m3,0-0.0005,Very Low,Law et al.2014,"Law, K.L, S.K. Morét-Ferguson, D.S. Goodwin, E.R. Zettler, E. DeForce, T. Kukulka, et al. 2014. Distribution of surface plastic debris in the eastern Pacific Ocean from an 11-year data set. Environ Sci Technol. 48(9):4732–8.",https://doi.org/10.1021/es4053076,Sea Education Association,SEA,211008,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211008,2.19,-135.73,12/3/2008 12:00:00 AM,def37862-0ed6-4ad1-842c-131516f44992,-135.73,2.19000000000005
8397,Pacific Ocean,,,Neuston net,0.00216,pieces/m3,0.0005-0.005,Low,Law et al.2014,"Law, K.L, S.K. Morét-Ferguson, D.S. Goodwin, E.R. Zettler, E. DeForce, T. Kukulka, et al. 2014. Distribution of surface plastic debris in the eastern Pacific Ocean from an 11-year data set. Environ Sci Technol. 48(9):4732–8.",https://doi.org/10.1021/es4053076,Sea Education Association,SEA,211008,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211008,19.62,-146.5,2/23/2012 12:00:00 AM,79366904-c84e-4e41-9888-2b785a0985b0,-146.5,19.6200000000001
8299,Pacific Ocean,,,Neuston net,0.00216,pieces/m3,0.0005-0.005,Low,Law et al.2014,"Law, K.L, S.K. Morét-Ferguson, D.S. Goodwin, E.R. Zettler, E. DeForce, T. Kukulka, et al. 2014. Distribution of surface plastic debris in the eastern Pacific Ocean from an 11-year data set. Environ Sci Technol. 48(9):4732–8.",https://doi.org/10.1021/es4053076,Sea Education Association,SEA,211008,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211008,19.96,-146.64,10/29/2011 12:00:00 AM,641932ab-14ff-4092-a86a-abd16737ccc2,-146.64,19.96
6971,Pacific Ocean,,,Neuston net,0,pieces/m3,0-0.0005,Very Low,Law et al.2014,"Law, K.L, S.K. Morét-Ferguson, D.S. Goodwin, E.R. Zettler, E. DeForce, T. Kukulka, et al. 2014. Distribution of surface plastic debris in the eastern Pacific Ocean from an 11-year data set. Environ Sci Technol. 48(9):4732–8.",https://doi.org/10.1021/es4053076,Sea Education Association,SEA,211008,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211008,23.35,-144.31,7/7/2005 12:00:00 AM,139b3dd6-f65e-4e42-b871-69ef1c6cdc63,-144.31,23.35
7564,Pacific Ocean,,,Neuston net,0,pieces/m3,0-0.0005,Very Low,Law et al.2014,"Law, K.L, S.K. Morét-Ferguson, D.S. Goodwin, E.R. Zettler, E. DeForce, T. Kukulka, et al. 2014. Distribution of surface plastic debris in the eastern Pacific Ocean from an 11-year data set. Environ Sci Technol. 48(9):4732–8.",https://doi.org/10.1021/es4053076,Sea Education Association,SEA,211008,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211008,28.04,-140.48,7/11/2008 12:00:00 AM,4a80cec8-0e44-4f2e-b4e1-90965d40c6df,-140.48,28.0400000000001
7466,Pacific Ocean,,,Neuston net,0.003324,pieces/m3,0.0005-0.005,Low,Law et al.2014,"Law, K.L, S.K. Morét-Ferguson, D.S. Goodwin, E.R. Zettler, E. DeForce, T. Kukulka, et al. 2014. Distribution of surface plastic debris in the eastern Pacific Ocean from an 11-year data set. Environ Sci Technol. 48(9):4732–8.",https://doi.org/10.1021/es4053076,Sea Education Association,SEA,211008,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211008,27.33,-142.18,4/7/2008 12:00:00 AM,4b16edf8-ecde-4810-bcb2-66f93e16afe8,-142.18,27.33
9725,Pacific Ocean,,,Grab sample,0.006,pieces/m3,0.005-1,Medium,Barrows et al.2018,"Barrows, A.P.W., S.E. Cathey, C.W. Petersen. 2018. Marine environment microfiber contamination: global patterns and the diversity of microparticle origins. Environ. Pollut. 237, 275?284",https://doi.org/10.1016/j.envpol.2018.02.062,Adventure Scientist,Adventure Scientist/Citizen Science,211009,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211009,21.269,-157.8229,7/26/2015 12:00:00 AM,7fa44225-2d67-4592-9c74-52cedd5cb2c3,-157.8229,21.2690000000001
6802,Pacific Ocean,,,Neuston net,0,pieces/m3,0-0.0005,Very Low,Law et al.2014,"Law, K.L, S.K. Morét-Ferguson, D.S. Goodwin, E.R. Zettler, E. DeForce, T. Kukulka, et al. 2014. Distribution of surface plastic debris in the eastern Pacific Ocean from an 11-year data set. Environ Sci Technol. 48(9):4732–8.",https://doi.org/10.1021/es4053076,Sea Education Association,SEA,211008,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211008,20.35,-154.67,11/4/2004 12:00:00 AM,afc3e3e8-d6f1-434e-9793-ba1e4f52a545,-154.67,20.35
12381,Pacific Ocean,,,Manta net,0.607613,pieces/m3,0.005-1,Medium,Egger et al.2020,"Egger, M., R. Nijhof, L. Quiros, G. Leone, S-J. Royer, A. C. McWhirter, G. A. Kantakov, V. I. Radchenko, E. A. Pakhomov, B. P. V. Hunt, L. Lebreton. 2020. A spatially variable scarcity of floating microplastics in the eastern North Pacific Ocean. Environmental Research Letters 15, 114056. https://doi.org/10.1088/1748-9326/abbb4f",https://doi.org/10.1088/1748-9326/abbb4f,"The Ocean Cleanup, Rotterdam, The Netherlands",The Ocean Cleanup Foundation,276264,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:276264,28.14,-152.5,6/26/2019 12:00:00 AM,a864ffe1-864f-49d7-8cd6-1996390f470c,-152.5,28.14
15553,Pacific Ocean,Gulf of California,,PVC cylinder,1410.437236,pieces/m3,500-30000,Medium,Alvarez-Zeferino et al. 2020,"Alvarez-Zeferino, J.C., S. Ojeda-Benítez, A. A. Cruz-Salas, C. Martínez-Salvador, A. Vázquez-Morillas. 2020. Microplastics in Mexican beaches. Resources, Conservation and Recycling 155, 104633. https://doi.org/10.1016/j.resconrec.2019.104633",https://doi.org/10.1016/j.resconrec.2019.104633,"Universidad Autónoma de Baja California, Mexico",Mexico,278270,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0278270,22.894645,-109.89479,7/17/2018 12:00:00 AM,e56e6931-ea5f-4974-94f3-418fb16d9627,-109.89479,22.894645
6384,Pacific Ocean,,,Neuston net,0,pieces/m3,0-0.0005,Very Low,Law et al.2014,"Law, K.L, S.K. Morét-Ferguson, D.S. Goodwin, E.R. Zettler, E. DeForce, T. Kukulka, et al. 2014. Distribution of surface plastic debris in the eastern Pacific Ocean from an 11-year data set. Environ Sci Technol. 48(9):4732–8.",https://doi.org/10.1021/es4053076,Sea Education Association,SEA,211008,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211008,30.28,-121.22,10/21/2002 12:00:00 AM,f285bf52-9f6b-4e43-be65-9c4f63c36cbb,-121.22,30.28
11717,Pacific Ocean,,,Neuston net,0.789479,pieces/m3,0.005-1,Medium,Eriksen et al.2014,"Eriksen, M., L.C.M. Lebreton, H.S. Carson, M. Thiel, C.J. Moore, J.C. Borerro, F. Galgani, P.G. Ryan, J. Reisser. 2014. Plastic Pollution in the World’s Oceans: More than 5 Trillion Plastic Pieces Weighing over 250,000 Tons Afloat at Sea. PLoS ONE 9(12): e111913. doi:10.1371/journal.pone.0111913",https://doi.org/10.1371/journal.pone.0111913,5 Gyres Institute,SV Mir; ORV Alguita; SV Sea Dragon; RV Stad Amsterdam,275968,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:275968,40.3673,-140.9322,11/20/2011 12:00:00 AM,ba21e573-f062-4fae-baf7-c8caf86fb3ae,-140.9322,40.3673000000001
6138,Pacific Ocean,,,Neuston net,0.02376,pieces/m3,0.005-1,Medium,Law et al.2014,"Law, K.L, S.K. Morét-Ferguson, D.S. Goodwin, E.R. Zettler, E. DeForce, T. Kukulka, et al. 2014. Distribution of surface plastic debris in the eastern Pacific Ocean from an 11-year data set. Environ Sci Technol. 48(9):4732–8.",https://doi.org/10.1021/es4053076,Sea Education Association,SEA,211008,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211008,31.54,-117.18,10/12/2001 12:00:00 AM,69aa9ded-64ad-42b5-8019-3b61c2844832,-117.18,31.5400000000001
8228,Pacific Ocean,,,Neuston net,0,pieces/m3,0-0.0005,Very Low,Law et al.2014,"Law, K.L, S.K. Morét-Ferguson, D.S. Goodwin, E.R. Zettler, E. DeForce, T. Kukulka, et al. 2014. Distribution of surface plastic debris in the eastern Pacific Ocean from an 11-year data set. Environ Sci Technol. 48(9):4732–8.",https://doi.org/10.1021/es4053076,Sea Education Association,SEA,211008,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211008,6.84,-149.44,7/22/2011 12:00:00 AM,31c8f876-bc32-4bb4-86b0-c99125a3a120,-149.44,6.84000000000003
6307,Pacific Ocean,,,Neuston net,0.008152,pieces/m3,0.005-1,Medium,Law et al.2014,"Law, K.L, S.K. Morét-Ferguson, D.S. Goodwin, E.R. Zettler, E. DeForce, T. Kukulka, et al. 2014. Distribution of surface plastic debris in the eastern Pacific Ocean from an 11-year data set. Environ Sci Technol. 48(9):4732–8.",https://doi.org/10.1021/es4053076,Sea Education Association,SEA,211008,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211008,13.22,-159.47,4/5/2002 12:00:00 AM,1fa49b03-28a8-44cf-b39f-47512658c95d,-159.47,13.22
6284,Pacific Ocean,,,Neuston net,0,pieces/m3,0-0.0005,Very Low,Law et al.2014,"Law, K.L, S.K. Morét-Ferguson, D.S. Goodwin, E.R. Zettler, E. DeForce, T. Kukulka, et al. 2014. Distribution of surface plastic debris in the eastern Pacific Ocean from an 11-year data set. Environ Sci Technol. 48(9):4732–8.",https://doi.org/10.1021/es4053076,Sea Education Association,SEA,211008,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211008,2.21,-142.56,3/10/2002 12:00:00 AM,929cfd90-8c03-4acc-92af-5da0191ada7d,-142.56,2.21000000000004
6161,Pacific Ocean,,,Neuston net,0.0216,pieces/m3,0.005-1,Medium,Law et al.2014,"Law, K.L, S.K. Morét-Ferguson, D.S. Goodwin, E.R. Zettler, E. DeForce, T. Kukulka, et al. 2014. Distribution of surface plastic debris in the eastern Pacific Ocean from an 11-year data set. Environ Sci Technol. 48(9):4732–8.",https://doi.org/10.1021/es4053076,Sea Education Association,SEA,211008,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211008,16.33,-99.24,11/1/2001 12:00:00 AM,db826dd8-c9d9-4acb-ac39-40a4458c09ca,-99.24,16.33
12899,Pacific Ocean,,,Manta net,1.945896,pieces/m3,1-10,High,Egger et al.2020,"Egger, M., R. Nijhof, L. Quiros, G. Leone, S-J. Royer, A. C. McWhirter, G. A. Kantakov, V. I. Radchenko, E. A. Pakhomov, B. P. V. Hunt, L. Lebreton. 2020. A spatially variable scarcity of floating microplastics in the eastern North Pacific Ocean. Environmental Research Letters 15, 114056. https://doi.org/10.1088/1748-9326/abbb4f",https://doi.org/10.1088/1748-9326/abbb4f,"The Ocean Cleanup, Rotterdam, The Netherlands",The Ocean Cleanup Foundation,276264,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:276264,30.22875,-133.85125,9/13/2015 12:00:00 AM,4fcf1e28-1da5-4b14-a416-5b5bd7bcb751,-133.85125,30.22875
7489,Pacific Ocean,,,Neuston net,0,pieces/m3,0-0.0005,Very Low,Law et al.2014,"Law, K.L, S.K. Morét-Ferguson, D.S. Goodwin, E.R. Zettler, E. DeForce, T. Kukulka, et al. 2014. Distribution of surface plastic debris in the eastern Pacific Ocean from an 11-year data set. Environ Sci Technol. 48(9):4732–8.",https://doi.org/10.1021/es4053076,Sea Education Association,SEA,211008,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211008,22.11,-141.71,5/17/2008 12:00:00 AM,d6354881-6b5f-4df4-ba3c-9074993d727b,-141.71,22.1100000000001
7071,Pacific Ocean,,,Neuston net,0,pieces/m3,0-0.0005,Very Low,Law et al.2014,"Law, K.L, S.K. Morét-Ferguson, D.S. Goodwin, E.R. Zettler, E. DeForce, T. Kukulka, et al. 2014. Distribution of surface plastic debris in the eastern Pacific Ocean from an 11-year data set. Environ Sci Technol. 48(9):4732–8.",https://doi.org/10.1021/es4053076,Sea Education Association,SEA,211008,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211008,23.35,-144.31,12/3/2005 12:00:00 AM,15deaf2f-a490-4c08-84de-1d50c1bb1738,-144.31,23.35
6407,Pacific Ocean,,,Neuston net,0,pieces/m3,0-0.0005,Very Low,Law et al.2014,"Law, K.L, S.K. Morét-Ferguson, D.S. Goodwin, E.R. Zettler, E. DeForce, T. Kukulka, et al. 2014. Distribution of surface plastic debris in the eastern Pacific Ocean from an 11-year data set. Environ Sci Technol. 48(9):4732–8.",https://doi.org/10.1021/es4053076,Sea Education Association,SEA,211008,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211008,23.09,-108.92,12/4/2002 12:00:00 AM,3aefec3b-a120-4381-89f1-7c36f4c1afe1,-108.92,23.09
8251,Pacific Ocean,,,Neuston net,0.00216,pieces/m3,0.0005-0.005,Low,Law et al.2014,"Law, K.L, S.K. Morét-Ferguson, D.S. Goodwin, E.R. Zettler, E. DeForce, T. Kukulka, et al. 2014. Distribution of surface plastic debris in the eastern Pacific Ocean from an 11-year data set. Environ Sci Technol. 48(9):4732–8.",https://doi.org/10.1021/es4053076,Sea Education Association,SEA,211008,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211008,33.1,-149.63,10/6/2011 12:00:00 AM,b72b09e3-2b0e-4e38-ab73-026ae01446b5,-149.63,33.1000000000001
6948,Pacific Ocean,,,Neuston net,0.00864,pieces/m3,0.005-1,Medium,Law et al.2014,"Law, K.L, S.K. Morét-Ferguson, D.S. Goodwin, E.R. Zettler, E. DeForce, T. Kukulka, et al. 2014. Distribution of surface plastic debris in the eastern Pacific Ocean from an 11-year data set. Environ Sci Technol. 48(9):4732–8.",https://doi.org/10.1021/es4053076,Sea Education Association,SEA,211008,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211008,33.47,-151.63,5/12/2005 12:00:00 AM,3dc47197-907b-47c5-81b4-f58289cbe586,-151.63,33.47
7612,Pacific Ocean,,,Neuston net,0.016196,pieces/m3,0.005-1,Medium,Law et al.2014,"Law, K.L, S.K. Morét-Ferguson, D.S. Goodwin, E.R. Zettler, E. DeForce, T. Kukulka, et al. 2014. Distribution of surface plastic debris in the eastern Pacific Ocean from an 11-year data set. Environ Sci Technol. 48(9):4732–8.",https://doi.org/10.1021/es4053076,Sea Education Association,SEA,211008,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211008,16.36,-159.94,11/10/2008 12:00:00 AM,c282effb-426b-445d-bde8-e86d5b6126c4,-159.94,16.3600000000001
7710,Pacific Ocean,,,Neuston net,0.011996,pieces/m3,0.005-1,Medium,Law et al.2014,"Law, K.L, S.K. Morét-Ferguson, D.S. Goodwin, E.R. Zettler, E. DeForce, T. Kukulka, et al. 2014. Distribution of surface plastic debris in the eastern Pacific Ocean from an 11-year data set. Environ Sci Technol. 48(9):4732–8.",https://doi.org/10.1021/es4053076,Sea Education Association,SEA,211008,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211008,17.55,-158.31,3/8/2009 12:00:00 AM,8fba4a28-32c6-4107-8ce2-7debaff6221b,-158.31,17.5500000000001
8374,Pacific Ocean,,,Neuston net,0,pieces/m3,0-0.0005,Very Low,Law et al.2014,"Law, K.L, S.K. Morét-Ferguson, D.S. Goodwin, E.R. Zettler, E. DeForce, T. Kukulka, et al. 2014. Distribution of surface plastic debris in the eastern Pacific Ocean from an 11-year data set. Environ Sci Technol. 48(9):4732–8.",https://doi.org/10.1021/es4053076,Sea Education Association,SEA,211008,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211008,23.65,-149.74,1/12/2012 12:00:00 AM,0e36dff4-205f-4e49-8393-07af5a1a614c,-149.74,23.65
